id,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers,image_url,image_url_small,ban_ocg,staple,views,upvotes,downvotes,ocg_date,has_effect
88412339,Abyss Actor - Extras,Pendulum Effect Monster,"[ Pendulum Effect ] 
If your opponent controls a monster: You can Special Summon this card from your Pendulum Zone. You can only use this effect of ""Abyss Actor - Extras"" once per turn.
[ Monster Effect ] 
You can Tribute this card; place 1 ""Abyss Actor"" Pendulum Monster from your Deck in your Pendulum Zone, also for the rest of this turn, you cannot Special Summon monsters, except ""Abyss Actor"" monsters, nor activate the Pendulum Effect of ""Abyss Actor - Extras"". You can only use this effect of ""Abyss Actor - Extras"" once per turn.",100.0,100.0,1.0,Fiend,DARK,3.0,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/88412339.jpg,https://images.ygoprodeck.com/images/cards_small/88412339.jpg,,,69181,3,2,2016-08-06,1
99634927,Abyss Actor - Funky Comedian,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn: You can Tribute 1 ""Abyss Actor"" monster, then target 1 ""Abyss Actor"" monster you control; it gains ATK equal to the original ATK of the Tributed monster, until the end of this turn (even if this card leaves the field).
[ Monster Effect ] 
If this card is Normal or Special Summoned: You can make this card gain 300 ATK for each ""Abyss Actor"" monster you currently control, until the end of this turn. You can target 1 other ""Abyss Actor"" monster you control; it gains ATK equal to this card's current ATK, until the end of this turn. This card cannot attack the turn this effect is activated. You can only use this effect of ""Abyss Actor - Funky Comedian"" once per turn.",300.0,200.0,1.0,Fiend,DARK,8.0,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/99634927.jpg,https://images.ygoprodeck.com/images/cards_small/99634927.jpg,,,32852,2,2,2016-08-06,1
2368215,Abyss Actor - Hyper Director,Link Monster,"1 ""Abyss Actor"" Pendulum Monster
You can target 1 card in your Pendulum Zone; Special Summon it, then place 1 ""Abyss Actor"" Pendulum Monster with a different name, from your Deck or face-up Extra Deck, to your Pendulum Zone, also you cannot Normal or Special Summon monsters for the rest of this turn, except ""Abyss Actor"" monsters. You can only use this effect of ""Abyss Actor - Hyper Director"" once per turn.",800.0,,,Fiend,DARK,,Abyss Actor,1.0,['Bottom'],https://images.ygoprodeck.com/images/cards/2368215.jpg,https://images.ygoprodeck.com/images/cards_small/2368215.jpg,,,49438,4,1,2019-11-23,1
24907044,Abyss Actor - Leading Lady,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn, when you take battle damage from an opponent's attacking monster: You can activate 1 of these effects; ● That opponent's monster loses ATK equal to the damage you took (even if this card leaves the field). ● Add 1 face-up ""Abyss Actor"" Pendulum Monster from your Extra Deck to your hand with ATK less than or equal to the damage you took.
[ Monster Effect ] 
Once per turn, when battle damage is inflicted: You can target 1 face-up monster your opponent controls; it loses ATK equal to that battle damage. When this card is destroyed by battle, or if this card in its owner's Monster Zone is destroyed by an opponent's card effect: You can Set 1 ""Abyss Script"" Spell directly from your Deck.",1500.0,1000.0,4.0,Fiend,DARK,2.0,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/24907044.jpg,https://images.ygoprodeck.com/images/cards_small/24907044.jpg,,,42553,2,7,2016-08-06,1
65477143,Abyss Actor - Liberty Dramatist,Pendulum Effect Monster,"[ Pendulum Effect ] 
When a monster declares an attack: You can discard 1 card; Special Summon this card to your opponent's field. You can only use this effect of ""Abyss Actor - Liberty Dramatist"" once per turn.
[ Monster Effect ] 
If this card is Special Summoned from the Pendulum Zone: The owner of this card reveals 3 ""Abyss Script"" Spells from their Deck, their opponent randomly picks 1 for this card's owner to Set on their field (but the owner destroys it during the End Phase), also shuffle the rest into the Deck. If this card is destroyed: You can shuffle 1 ""Abyss Script"" Spell from your GY into the Deck. You can only use each effect of ""Abyss Actor - Liberty Dramatist"" once per turn.",1500.0,1500.0,4.0,Fiend,DARK,8.0,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/65477143.jpg,https://images.ygoprodeck.com/images/cards_small/65477143.jpg,,,9405,0,0,2022-10-15,1
78310590,Abyss Actor - Mellow Madonna,Pendulum Effect Monster,"[ Pendulum Effect ] 
You can pay 1000 LP; add 1 ""Abyss Actor"" Pendulum Monster from your Deck to your hand, except ""Abyss Actor - Mellow Madonna"", also you cannot Special Summon monsters for the rest of this turn, except ""Abyss Actor"" Pendulum Monsters (even if this card leaves the field). You can only use this effect of ""Abyss Actor - Mellow Madonna"" once per turn.
[ Monster Effect ] 
Gains 100 ATK for each ""Abyss Script"" Spell in your GY. You can only use each of the following effects of ""Abyss Actor - Mellow Madonna"" once per turn.
● When a Pendulum Monster you control is destroyed by battle: You can Special Summon this card from your hand.
● If an ""Abyss Script"" Spell Card or effect is activated: You can Special Summon 1 Level 4 or lower ""Abyss Actor"" Pendulum Monster from your Deck, but return it to the hand during the End Phase.",1800.0,2500.0,7.0,Fiend,DARK,0.0,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/78310590.jpg,https://images.ygoprodeck.com/images/cards_small/78310590.jpg,,,77788,9,3,2018-06-09,1
51028231,Abyss Actor - Sassy Rookie,Pendulum Effect Monster,"[ Pendulum Effect ] 
If an ""Abyss Actor"" monster(s) you control would be destroyed by battle or an opponent's card effect, you can destroy this card instead.
[ Monster Effect ] 
The first time this card would be destroyed by battle or card effect each turn, it is not destroyed. If this card is destroyed by battle, or if this card in its owner's Monster Zone is destroyed by an opponent's card effect: You can Special Summon 1 Level 4 or lower ""Abyss Actor"" monster from your Deck, except ""Abyss Actor - Sassy Rookie"". If this card in the Pendulum Zone is destroyed: You can target 1 Level 4 or lower monster your opponent controls; destroy it.",1700.0,1000.0,4.0,Fiend,DARK,2.0,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/51028231.jpg,https://images.ygoprodeck.com/images/cards_small/51028231.jpg,,,49534,3,3,2016-08-06,1
47404795,Abyss Actor - Super Producer,Link Monster,"2 monsters, including a Fiend monster
During the Main Phase (Quick Effect): You can target 1 face-up card you control; destroy it, then you can apply 1 of these effects.
● Place 1 ""Abyss Playhouse - Fantastic Theater"" from your Deck, face-up in your Field Zone.
● Place 1 ""Abyss Actor"" Pendulum Monster from your Deck in your Pendulum Zone.
You can only use this effect of ""Abyss Actor - Super Producer"" once per turn.",1600.0,,,Fiend,DARK,,Abyss Actor,2.0,"['Bottom-Left', 'Bottom-Right']",https://images.ygoprodeck.com/images/cards/47404795.jpg,https://images.ygoprodeck.com/images/cards_small/47404795.jpg,,,30696,0,0,2022-10-15,1
25629622,Abyss Actor - Superstar,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn: You can Tribute 1 ""Abyss Actor"" monster, then target 1 ""Abyss Script"" Spell in your GY; add it to your hand.
[ Monster Effect ] 
When Normal or Special Summoned, your opponent's Spell/Trap Cards and effects cannot be activated. Once per turn: You can Set 1 ""Abyss Script"" Spell directly from your Deck, but it is sent to the GY during the End Phase.",2500.0,1800.0,7.0,Fiend,DARK,3.0,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/25629622.jpg,https://images.ygoprodeck.com/images/cards_small/25629622.jpg,,,72161,4,5,2016-08-06,1
39024589,Abyss Actor - Trendy Understudy,Pendulum Effect Monster,"[ Pendulum Effect ] 
When you Pendulum Summon a monster: You can add 1 face-up Level 1 or 8 ""Abyss Actor"" Pendulum Monster from your Extra Deck to your hand.
[ Monster Effect ] 
If you have 2 ""Abyss Actor"" cards in your Pendulum Zones: You can Tribute this card; Special Summon 1 Level 1 or 8 ""Abyss Actor"" Pendulum Monster from your hand or face-up from your Extra Deck. You can only use this effect of ""Abyss Actor - Trendy Understudy"" once per turn.",700.0,700.0,2.0,Fiend,DARK,8.0,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/39024589.jpg,https://images.ygoprodeck.com/images/cards_small/39024589.jpg,,,38121,1,2,2016-07-21,1
7279373,Abyss Actor - Twinkle Little Star,Pendulum Effect Monster,"[ Pendulum Effect ] 
You cannot Pendulum Summon monsters, except ""Abyss Actor"" monsters. This effect cannot be negated. Once per turn: You can target 1 ""Abyss Actor"" monster you control; this turn, it can make up to 3 attacks on monsters during each Battle Phase, also other monsters you control cannot attack for the rest of this turn (even if this card leaves the field).
[ Monster Effect ] 
Cannot be destroyed by battle during your turn. This card can make up to 3 attacks on monsters during each Battle Phase.",1000.0,1000.0,4.0,Fiend,DARK,9.0,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/7279373.jpg,https://images.ygoprodeck.com/images/cards_small/7279373.jpg,,,50925,6,2,2016-11-26,1
51391183,Abyss Actor - Wild Hope,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn: You can target 1 ""Abyss Actor"" card in your other Pendulum Zone; its Pendulum Scale becomes 9 until the end of this turn, also you cannot Special Summon monsters for the rest of this turn, except ""Abyss Actor"" monsters (even if this card leaves the field).
[ Monster Effect ] 
Once per turn: You can make this card gain 100 ATK for each ""Abyss Actor"" monster you currently control with different names, until the end of this turn. If this card is destroyed by battle or card effect: You can add 1 ""Abyss Actor"" card from your Deck to your hand, except ""Abyss Actor - Wild Hope"". You can only use this effect of ""Abyss Actor - Wild Hope"" once per turn.",1600.0,1200.0,4.0,Fiend,DARK,2.0,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/51391183.jpg,https://images.ygoprodeck.com/images/cards_small/51391183.jpg,,,66049,1,4,2016-08-06,1
59057953,Abyss Actors Back Stage,Trap Card,"If you have 2 ""Abyss Actor"" cards in your Pendulum Zones: Add 2 ""Abyss Actor"" Pendulum Monsters with different names from your Deck to your Extra Deck face-up. You can only activate 1 ""Abyss Actors Back Stage"" per turn.",,,,Normal,,,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/59057953.jpg,https://images.ygoprodeck.com/images/cards_small/59057953.jpg,,,27030,2,2,2016-08-06,1
4682617,Abyss Actors' Curtain Call,Trap Card,"If an ""Abyss Script"" Spell Card or effect is activated this turn: Add face-up ""Abyss Actor"" Pendulum Monsters from your Extra Deck to your hand, up to the number of ""Abyss Script"" Spells in your GY. Then, you can Special Summon ""Abyss Actor"" Pendulum Monsters from your hand with different names, up to the number of monsters added to the hand by this effect. You cannot Special Summon monsters for the rest of this turn, except ""Abyss Actor"" Pendulum Monsters. You can only activate 1 ""Abyss Actors' Curtain Call"" per turn.",,,,Normal,,,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/4682617.jpg,https://images.ygoprodeck.com/images/cards_small/4682617.jpg,,,24031,2,0,2018-06-09,1
6004133,Abyss Actors' Dress Rehearsal,Spell Card,"At the start of your Main Phase 1: Add 1 ""Abyss Actor"" card and 1 ""Abyss Script"" Spell from your Deck to your hand. For the rest of this turn after this card resolves, you cannot Pendulum Summon monsters, except ""Abyss Actor"" monsters.",,,,Normal,,,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/6004133.jpg,https://images.ygoprodeck.com/images/cards_small/6004133.jpg,,,14927,0,0,2022-10-15,1
21044178,Abyss Dweller,XYZ Monster,"2 Level 4 monsters
While this card has a material attached that was originally WATER, all WATER monsters you control gain 500 ATK. Once per turn (Quick Effect): You can detach 1 material from this card; your opponent cannot activate any card effects in their GY this turn.",1700.0,1400.0,4.0,Sea Serpent,WATER,,,,,https://images.ygoprodeck.com/images/cards/21044178.jpg,https://images.ygoprodeck.com/images/cards_small/21044178.jpg,,,1950847,19,7,2013-05-18,1
40387124,Abyss Flower,Normal Monster,A rarely seen flower that blossoms quietly on the edge of darkness.,750.0,400.0,2.0,Plant,EARTH,,,,,https://images.ygoprodeck.com/images/cards/40387124.jpg,https://images.ygoprodeck.com/images/cards_small/40387124.jpg,,,14579,4,4,1999-05-25,0
82184400,Abyss Keeper,Link Monster,"2 WATER monsters
Cannot be used as Link Material the turn it is Link Summoned. If this card is Link Summoned: You can Special Summon 1 Fish monster from your hand to your zone this card points to. You can target 1 other Fish monster you control and 1 card your opponent controls; banish those cards. You can only use each effect of ""Abyss Keeper"" once per turn.",1500.0,,,Fish,WATER,,,2.0,"['Bottom-Left', 'Bottom-Right']",https://images.ygoprodeck.com/images/cards/82184400.jpg,https://images.ygoprodeck.com/images/cards_small/82184400.jpg,,,40838,1,0,2021-11-04,1
77297908,Abyss Playhouse - Fantastic Theater,Spell Card,"You can reveal 1 ""Abyss Actor"" Pendulum Monster and 1 ""Abyss Script"" Spell in your hand; add 1 ""Abyss Script"" Spell from your Deck to your hand, with a different name than that revealed Spell. While you control a Pendulum Summoned ""Abyss Actor"" Pendulum Monster, any monster effect activated by your opponent becomes ""Destroy 1 Set Spell/Trap your opponent controls"". You can only use each effect of ""Abyss Playhouse - Fantastic Theater"" once per turn.",,,,Field,,,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/77297908.jpg,https://images.ygoprodeck.com/images/cards_small/77297908.jpg,,,62270,6,0,2018-06-09,1
86578200,Abyss Prop - Wild Wagon,Spell Card,"The first time each ""Abyss Actor"" monster you control would be destroyed by battle each turn, it is not destroyed. Once per turn: You can target 1 ""Abyss Actor"" monster you control; your opponent cannot target it with card effects until the end of their turn (even if this card leaves the field). If this Set card in its owner's control is destroyed by an opponent's card effect, and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can return all cards your opponent controls to the hand.",,,,Continuous,,,Abyss Actor,,,https://images.ygoprodeck.com/images/cards/86578200.jpg,https://images.ygoprodeck.com/images/cards_small/86578200.jpg,,,23924,1,2,2016-08-06,1
